index,school,city,threshold,address,city_clean,threshold_idx,RSPO,match_score,matched_nazwa,nazwa_szkoły,miejscowosc,PPP_mean,O_zdawalnosc,match_key,organ_prowadzacy,wojewodztwo,liczba_uczniow,miejscowosc_rspo,nazwa_rspo,specyfika,diff_polski_zdawalnosc,abs_diff_polski_zdawalnosc,expected_PPP,threshold_discrepancy,abs_threshold_discrepancy
397,XXXVII Liceum Ogólnokształcące Z Oddziałami Terapeutycznymi,Poznaniu,27.95,ul. Klaudyny Potockiej 38 60-521 Poznań Grunwald,Poznań,397,133672,100,XXXVII LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI TERAPEUTYCZNYMI,XXXVII LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI TERAPEUTYCZNYMI,Poznań,38.48626919666666,32.769360266666666,xxxvii liceum ogólnokształcące z oddziałami terapeutycznymi,Miasto na prawach powiatu,WIELKOPOLSKIE,260.0,Poznań-Grunwald,XXXVII LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI TERAPEUTYCZNYMI IM. JANA PAWŁA II W POZNANIU,"ogólnodostępny, terapeutyczny",5.716908929999995,5.716908929999995,49.19002938251538,-10.703760185848715,10.703760185848715
197,VI LO im. Zesłańców Sybiru,Toruniu,58.833333333333336,ul. Wojska Polskiego 47A 87-100 Toruń Mokre,Toruń,197,84173,71,VI LICEUM OGÓLNOKSZTAŁCĄCE IM. ZESŁAŃCÓW SYBIRU,VI LICEUM OGÓLNOKSZTAŁCĄCE IM. ZESŁAŃCÓW SYBIRU,Toruń,44.18318713666667,67.48538011666666,vi liceum ogólnokształcące im. zesłańców sybiru,Miasto na prawach powiatu,KUJAWSKO-POMORSKIE,383.0,Toruń,VI LICEUM OGÓLNOKSZTAŁCĄCE IM. ZESŁAŃCÓW SYBIRU,"ogólnodostępny, przygotowania wojskowego",-23.302192979999994,23.302192979999994,54.54619528729252,-10.363008150625852,10.363008150625852
325,XVI Liceum Ogólnokształcące w Szczecinie,Szczecinie,143.01999999999998,ul. Xawerego Dunikowskiego 1 70-123 Szczecin,Szczecin,325,262227,100,XVI LICEUM OGÓLNOKSZTAŁCĄCE W SZCZECINIE,XVI LICEUM OGÓLNOKSZTAŁCĄCE W SZCZECINIE,Szczecin,59.89341560333333,98.20711359,xvi liceum ogólnokształcące w szczecinie,Miasto na prawach powiatu,ZACHODNIOPOMORSKIE,577.0,Szczecin,XVI LICEUM OGÓLNOKSZTAŁCĄCE W SZCZECINIE,ogólnodostępny,-38.313697986666675,38.313697986666675,69.14687808179349,-9.253462478460158,9.253462478460158
371,XXVI LO im. Juliana Tuwima,Warszawie,121.5625,ul. Alpejska 16 04-628 Warszawa Wawer,Warszawa,371,25632,71,XXVI LICEUM OGÓLNOKSZTAŁCĄCE IM. JULIANA TUWIMA,XXVI LICEUM OGÓLNOKSZTAŁCĄCE IM. JULIANA TUWIMA,Warszawa,57.99772686,92.63847742,xxvi liceum ogólnokształcące im. juliana tuwima,Miasto na prawach powiatu,MAZOWIECKIE,513.0,Wawer,XXVI LICEUM OGÓLNOKSZTAŁCĄCE IM. JULIANA TUWIMA,"ogólnodostępny, integracyjny",-34.64075056,34.64075056,65.4254556348937,-7.427728774893694,7.427728774893694
379,XXVIII Liceum Ogólnokształcące,Poznaniu,124.025,ul. Raszyńska 48 60-135 Poznań Grunwald,Poznań,379,86095,100,XXVIII LICEUM OGÓLNOKSZTAŁCĄCE,XXVIII LICEUM OGÓLNOKSZTAŁCĄCE,Poznań,58.68085854666666,88.47056063999999,xxviii liceum ogólnokształcące,Miasto na prawach powiatu,WIELKOPOLSKIE,270.0,Poznań-Grunwald,XXVIII LICEUM OGÓLNOKSZTAŁCĄCE,ogólnodostępny,-29.789702093333325,29.789702093333325,65.85253254392273,-7.171673997256072,7.171673997256072
109,IX LO im. Kazimierza Jagiellończyka,Toruniu,115.775,ul. Ludwika Rydygiera 12A 87-100 Toruń Rubinkowo,Toruń,109,8803,76,IX LICEUM OGÓLNOKSZTAŁCĄCE IM. KAZIMIERZA JAGIELOŃCZYKA,IX LICEUM OGÓLNOKSZTAŁCĄCE IM. KAZIMIERZA JAGIELOŃCZYKA,Toruń,57.63793707666667,91.95418944666666,ix liceum ogólnokształcące im. kazimierza jagielończyka,Miasto na prawach powiatu,KUJAWSKO-POMORSKIE,791.0,Toruń,IX LICEUM OGÓLNOKSZTAŁCĄCE IM. KAZIMIERZA JAGIELLOŃCZYKA,ogólnodostępny,-34.316252369999994,34.316252369999994,64.42171650352086,-6.783779426854188,6.783779426854188
243,X Liceum Ogólnokształcące,Rzeszowie,53.025,ul. mjr. Henryka Sucharskiego 4 35-225 Rzeszów,Rzeszów,243,24373,100,X LICEUM OGÓLNOKSZTAŁCĄCE,X LICEUM OGÓLNOKSZTAŁCĄCE,Rzeszów,47.86203007666666,73.22055137666666,x liceum ogólnokształcące,Miasto na prawach powiatu,PODKARPACKIE,259.0,Rzeszów,X LICEUM OGÓLNOKSZTAŁCĄCE,"ogólnodostępny, przygotowania wojskowego",-25.3585213,25.3585213,53.53884298410049,-5.676812907433828,5.676812907433828
295,XLII LO im. Ireny Sendlerowej,Łodzi,54.85,ul. Stawowa 28 91-358 Łódź Bałuty,Łódź,295,27325,74,XLII LICEUM OGÓLNOKSZTAŁCĄCE IM. IRENY SENDLEROWEJ,XLII LICEUM OGÓLNOKSZTAŁCĄCE IM. IRENY SENDLEROWEJ,Łódź,48.24470344333333,86.28593628666665,xlii liceum ogólnokształcące im. ireny sendlerowej,Miasto na prawach powiatu,ŁÓDZKIE,490.0,Łódź-Bałuty,XLII LICEUM OGÓLNOKSZTAŁCĄCE IM. IRENY SENDLEROWEJ,ogólnodostępny,-38.041232843333326,38.041232843333326,53.85535683546212,-5.610653392128789,5.610653392128789
257,XI Liceum Ogólnokształcące,Łodzi,127.66666666666669,ul. dr. Stefana Kopcińskiego 54 90-032 Łódź Widzew,Łódź,257,267033,100,XI LICEUM OGÓLNOKSZTAŁCĄCE,XI LICEUM OGÓLNOKSZTAŁCĄCE,Łódź,60.97101370666667,97.96474359,xi liceum ogólnokształcące,Miasto na prawach powiatu,ŁÓDZKIE,626.0,Łódź-Widzew,XI LICEUM OGÓLNOKSZTAŁCĄCE IM. JÓZEFA PIŁSUDSKIEGO,"ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum",-36.99372988333333,36.99372988333333,66.48411497791832,-5.5131012712516565,5.5131012712516565
140,LXXII LO im. gen. Jakuba Jasińskiego,Warszawie,133.96875,ul. Grochowska 346/348 03-838 Warszawa Praga-Południe,Warszawa,140,88067,75,LXXII LICEUM OGÓLNOKSZTAŁCĄCE IM. GEN. JAKUBA JASIŃSKIEGO,LXXII LICEUM OGÓLNOKSZTAŁCĄCE IM. GEN. JAKUBA JASIŃSKIEGO,Warszawa,62.153566626666674,97.66165364333334,lxxii liceum ogólnokształcące im. gen. jakuba jasińskiego,Miasto na prawach powiatu,MAZOWIECKIE,649.0,Praga-Południe,LXXII LICEUM OGÓLNOKSZTAŁCĄCE IM. GEN. JAKUBA JASIŃSKIEGO,ogólnodostępny,-35.508087016666664,35.508087016666664,67.57709945322532,-5.423532826558642,5.423532826558642
