index,school,city,threshold,address,city_clean,threshold_idx,RSPO,match_score,matched_nazwa,nazwa_szkoły,miejscowosc,PPP_mean,O_zdawalnosc,match_key,organ_prowadzacy,wojewodztwo,liczba_uczniow,miejscowosc_rspo,nazwa_rspo,specyfika,diff_polski_zdawalnosc,abs_diff_polski_zdawalnosc,expected_PPP,threshold_discrepancy,abs_threshold_discrepancy
145,LXXXI LO im. Aleksandra Fredry,Warszawie,164.51666666666668,ul. Miła 7 00-180 Warszawa Śródmieście,Warszawa,145,22927,72,LXXXI LICEUM OGÓLNOKSZTAŁCĄCE IM. ALEKSANDRA FREDRY,LXXXI LICEUM OGÓLNOKSZTAŁCĄCE IM. ALEKSANDRA FREDRY,Warszawa,80.69553758666666,100.0,lxxxi liceum ogólnokształcące im. aleksandra fredry,Miasto na prawach powiatu,MAZOWIECKIE,537.0,Śródmieście,LXXXI LICEUM OGÓLNOKSZTAŁCĄCE IM. ALEKSANDRA FREDRY,ogólnodostępny,-19.30446241333334,19.30446241333334,72.8750932917134,7.820444294953262,7.820444294953262
323,XVI LO w Zespół Szkół Ekonomicznych im. A. I J. Vetterów,Lublinie,101.2,ul. Bernardyńska 14 20-109 Lublin,Lublin,323,64353,78,ZESPÓŁ SZKÓŁ EKONOMICZNYCH IM. A. I J. VETTERÓW XVI LICEUM OGÓLNOKSZTAŁCĄCE W LUBLINIE,ZESPÓŁ SZKÓŁ EKONOMICZNYCH IM. A. I J. VETTERÓW XVI LICEUM OGÓLNOKSZTAŁCĄCE W LUBLINIE,Lublin,69.55802469333332,95.83831143,zespół szkół ekonomicznych im. a. i j. vetterów xvi liceum ogólnokształcące w lublinie,Miasto na prawach powiatu,LUBELSKIE,180.0,Lublin,ZESPÓŁ SZKÓŁ EKONOMICZNYCH IM. A. I J. VETTERÓW XVI LICEUM OGÓLNOKSZTAŁCĄCE W LUBLINIE,ogólnodostępny,-26.28028673666668,26.28028673666668,61.89394149881087,7.664083194522455,7.664083194522455
334,XVIII LO im. Jana Zamoyskiego,Warszawie,172.38333333333333,ul. Smolna 30 00-375 Warszawa Śródmieście,Warszawa,334,30251,74,XVIII LICEUM OGÓLNOKSZTAŁCĄCE IM. JANA ZAMOYSKIEGO,XVIII LICEUM OGÓLNOKSZTAŁCĄCE IM. JANA ZAMOYSKIEGO,Warszawa,81.63181738666667,100.0,xviii liceum ogólnokształcące im. jana zamoyskiego,Miasto na prawach powiatu,MAZOWIECKIE,828.0,Śródmieście,XVIII LICEUM OGÓLNOKSZTAŁCĄCE IM. JANA ZAMOYSKIEGO,ogólnodostępny,-18.36818261333333,18.36818261333333,74.23942697064204,7.392390416024625,7.392390416024625
21,CXXXVII LO z Oddziałami Dwujęzycznymi im. Roberta Schumana,Warszawie,132.74285714285713,ul. Olgierda 35/41 03-536 Warszawa Targówek,Warszawa,21,44248,84,CXXXVII LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. ROBERTA SCHUMANA,CXXXVII LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. ROBERTA SCHUMANA,Warszawa,74.56474736333332,100.0,cxxxvii liceum ogólnokształcące z oddziałami dwujęzycznymi im. roberta schumana,Miasto na prawach powiatu,MAZOWIECKIE,679.0,Targówek,CXXXVII LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. ROBERTA SCHUMANA,"ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum",-25.435252636666675,25.435252636666675,67.36449010003572,7.200257263297601,7.200257263297601
118,Katolickie Liceum Ogólnokształcące im. Św. Maksymiliana Marii Kolbego,Szczecinie,140.71666666666667,al. Wojska Polskiego 76 70-481 Szczecin,Szczecin,118,79348,100,KATOLICKIE LICEUM OGÓLNOKSZTAŁCĄCE IM. ŚW. MAKSYMILIANA MARII KOLBEGO,KATOLICKIE LICEUM OGÓLNOKSZTAŁCĄCE IM. ŚW. MAKSYMILIANA MARII KOLBEGO,Szczecin,75.8477077,100.0,katolickie liceum ogólnokształcące im. św. maksymiliana marii kolbego,Organizacje Wyznaniowe,ZACHODNIOPOMORSKIE,178.0,Szczecin,KATOLICKIE LICEUM OGÓLNOKSZTAŁCĄCE IM. ŚW. MAKSYMILIANA MARII KOLBEGO,ogólnodostępny,-24.1522923,24.1522923,68.74740580546312,7.100301894536884,7.100301894536884
396,XXXVII LO im. Jarosława Dąbrowskiego,Warszawie,167.28,ul. Świętokrzyska 1 00-360 Warszawa Śródmieście,Warszawa,396,28516,78,XXXVII LICEUM OGÓLNOKSZTAŁCĄCE IM. JAROSŁAWA DĄBROWSKIEGO,XXXVII LICEUM OGÓLNOKSZTAŁCĄCE IM. JAROSŁAWA DĄBROWSKIEGO,Warszawa,80.43234193666666,100.0,xxxvii liceum ogólnokształcące im. jarosława dąbrowskiego,Miasto na prawach powiatu,MAZOWIECKIE,727.0,Śródmieście,XXXVII LICEUM OGÓLNOKSZTAŁCĄCE IM. JAROSŁAWA DĄBROWSKIEGO,ogólnodostępny,-19.56765806333334,19.56765806333334,73.35434440181163,7.0779975348550295,7.0779975348550295
12,CLXV Liceum Ogólnokształcące,Warszawie,122.44,ul. Ostródzka 175 03-289 Warszawa Białołęka,Warszawa,12,274376,100,CLXV LICEUM OGÓLNOKSZTAŁCĄCE,CLXV LICEUM OGÓLNOKSZTAŁCĄCE,Warszawa,72.296731025,100.0,clxv liceum ogólnokształcące,Miasto na prawach powiatu,MAZOWIECKIE,500.0,Białołęka,CLXV LICEUM OGÓLNOKSZTAŁCĄCE,"ogólnodostępny, integracyjny",-27.703268975,27.703268975,65.57764243191826,6.719088593081736,6.719088593081736
174,V LO im. Księcia Józefa Poniatowskiego,Warszawie,174.55,ul. Nowolipie 8 00-150 Warszawa Śródmieście,Warszawa,174,25682,76,V LICEUM OGÓLNOKSZTAŁCĄCE IM. KS. JÓZEFA PONIATOWSKIEGO,V LICEUM OGÓLNOKSZTAŁCĄCE IM. KS. JÓZEFA PONIATOWSKIEGO,Warszawa,81.26087121333335,100.0,v liceum ogólnokształcące im. ks. józefa poniatowskiego,Miasto na prawach powiatu,MAZOWIECKIE,562.0,Śródmieście,V LICEUM OGÓLNOKSZTAŁCĄCE IM. KS. JÓZEFA PONIATOWSKIEGO,ogólnodostępny,-18.739128786666654,18.739128786666654,74.6151968398385,6.645674373494842,6.645674373494842
385,XXXI LO im. Ludwika Zamenhofa,Łodzi,134.62222222222223,ul. Konspiracyjnego Wojska Polskiego 5b 93-236 Łódź Górna,Łódź,385,25441,71,XXXI LICEUM OGÓLNOKSZTAŁCĄCE IM. LUDWIKA ZAMENHOFA,XXXI LICEUM OGÓLNOKSZTAŁCĄCE IM. LUDWIKA ZAMENHOFA,Łódź,74.24632290666666,99.78632478666668,xxxi liceum ogólnokształcące im. ludwika zamenhofa,Miasto na prawach powiatu,ŁÓDZKIE,648.0,Łódź-Górna,XXXI LICEUM OGÓLNOKSZTAŁCĄCE IM. LUDWIKA ZAMENHOFA,ogólnodostępny,-25.54000188000002,25.54000188000002,67.69043260928746,6.555890297379207,6.555890297379207
377,XXVIII LO im. Jana Kochanowskiego,Warszawie,170.985,ul. Wiktorska 99 02-575 Warszawa Mokotów,Warszawa,377,22592,76,XXVIII LICEUM OGÓLNOKSZTAŁCĄCE IM. JANA KOCHANOWSKIEGO,XXVIII LICEUM OGÓLNOKSZTAŁCĄCE IM. JANA KOCHANOWSKIEGO,Warszawa,79.95271388666667,100.0,xxviii liceum ogólnokształcące im. jana kochanowskiego,Miasto na prawach powiatu,MAZOWIECKIE,760.0,Mokotów,XXVIII LICEUM OGÓLNOKSZTAŁCĄCE IM. JANA KOCHANOWSKIEGO,ogólnodostępny,-20.047286113333328,20.047286113333328,73.99691087813757,5.955803008529102,5.955803008529102
